Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
East York Memorial Arena,34999433,Recreation & Community,30257,2024-07-01,1598.28
East York Memorial Arena,34999433,Recreation & Community,30257,2024-08-01,771.25
East York Memorial Arena,34999433,Recreation & Community,30257,2024-09-01,428.31
East York Memorial Arena,34999433,Recreation & Community,30257,2024-10-01,5005.37
East York Memorial Arena,34999433,Recreation & Community,30257,2024-11-01,8716.1
East York Memorial Arena,34999433,Recreation & Community,30257,2024-12-01,10186.62
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-01-01,11755.97
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-02-01,8918.36
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-03-01,7368.15
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-04-01,5592.91
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-05-01,762.61
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-06-01,249.34999999999997
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-07-01,322.99
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-08-01,342.03
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-09-01,326.66
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-10-01,3166.22
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-11-01,5490.19
Dee Avenue Lab,34999476,Other-Public Services,14994,2024-12-01,6998.05
University Settlement,34999474,Recreation & Community,47566,2024-01-01,17568.85
University Settlement,34999474,Recreation & Community,47566,2024-02-01,16066.440000000002
University Settlement,34999474,Recreation & Community,47566,2024-03-01,15604.36
University Settlement,34999474,Recreation & Community,47566,2024-04-01,13650.87
University Settlement,34999474,Recreation & Community,47566,2024-05-01,7071.19
University Settlement,34999474,Recreation & Community,47566,2024-06-01,4340.63
University Settlement,34999474,Recreation & Community,47566,2024-07-01,3762.37
University Settlement,34999474,Recreation & Community,47566,2024-08-01,4158.9
University Settlement,34999474,Recreation & Community,47566,2024-09-01,3551.3
University Settlement,34999474,Recreation & Community,47566,2024-10-01,9714.17
University Settlement,34999474,Recreation & Community,47566,2024-11-01,13476.94
University Settlement,34999474,Recreation & Community,47566,2024-12-01,16176.549999999997
York Recreation Centre,34999475,Recreation & Community,67879,2024-01-01,19821.87
York Recreation Centre,34999475,Recreation & Community,67879,2024-02-01,15947.660000000002
York Recreation Centre,34999475,Recreation & Community,67879,2024-03-01,15047.0
York Recreation Centre,34999475,Recreation & Community,67879,2024-04-01,10881.0
York Recreation Centre,34999475,Recreation & Community,67879,2024-05-01,11551.86
York Recreation Centre,34999475,Recreation & Community,67879,2024-06-01,5983.16
York Recreation Centre,34999475,Recreation & Community,67879,2024-07-01,7027.44
York Recreation Centre,34999475,Recreation & Community,67879,2024-08-01,6077.07
York Recreation Centre,34999475,Recreation & Community,67879,2024-09-01,5465.0
York Recreation Centre,34999475,Recreation & Community,67879,2024-10-01,8626.6
York Recreation Centre,34999475,Recreation & Community,67879,2024-11-01,9322.9
York Recreation Centre,34999475,Recreation & Community,67879,2024-12-01,17704.09
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-01-01,8334.78
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-02-01,6603.95
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-03-01,8886.689999999999
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-04-01,2058.0
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-05-01,30.18
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-06-01,0.0
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-07-01,0.0
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-08-01,589.83
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-09-01,1573.96
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-10-01,4538.68
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-11-01,9260.45
The Elms Pool and Community School,34999472,Recreation & Community,13885,2024-12-01,15936.84
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-01-01,25798.81
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-02-01,26530.0
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-03-01,21584.72
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-04-01,19204.08
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-05-01,5669.11
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-06-01,4750.47
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-07-01,5069.62
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-08-01,5084.0
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-09-01,10313.0
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-10-01,16440.0
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-11-01,20745.48
Trinity Community Recreation Centre,34999473,Recreation & Community,36909,2024-12-01,28263.84
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-01-01,643.0
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-02-01,360.48
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-03-01,339.46
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-04-01,173.07
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-05-01,61.01
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-06-01,3.76
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-07-01,5.93
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-08-01,4.45
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-09-01,6.22
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-10-01,70.9
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-11-01,293.44
1 STRATHMORE BLVD,34999485,Other-Public Services,2383,2024-12-01,465.84
Main Square Community Centre,34999462,Recreation & Community,35123,2024-01-01,14848.5
Main Square Community Centre,34999462,Recreation & Community,35123,2024-02-01,11397.13
Main Square Community Centre,34999462,Recreation & Community,35123,2024-03-01,14767.8
Main Square Community Centre,34999462,Recreation & Community,35123,2024-04-01,8221.97
Main Square Community Centre,34999462,Recreation & Community,35123,2024-05-01,2303.05
Main Square Community Centre,34999462,Recreation & Community,35123,2024-06-01,3048.4
Main Square Community Centre,34999462,Recreation & Community,35123,2024-07-01,3162.67
Main Square Community Centre,34999462,Recreation & Community,35123,2024-08-01,3069.49
Main Square Community Centre,34999462,Recreation & Community,35123,2024-09-01,2664.38
Main Square Community Centre,34999462,Recreation & Community,35123,2024-10-01,5468.92
Main Square Community Centre,34999462,Recreation & Community,35123,2024-11-01,9355.6
Main Square Community Centre,34999462,Recreation & Community,35123,2024-12-01,11690.87
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-01-01,25168.92
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-02-01,19295.88
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-03-01,15784.78
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-04-01,11759.77
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-05-01,3554.64
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-06-01,1859.09
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-07-01,626.97
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-08-01,1314.91
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-09-01,1733.76
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-10-01,7413.67
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-11-01,21644.09
Mary McCormick Recreation Centre,34999463,Recreation & Community,43099,2024-12-01,18390.85
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-01-01,13257.43
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-02-01,11132.3
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-03-01,9467.45
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-04-01,5731.41
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-05-01,3230.92
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-06-01,1252.6
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-07-01,1377.43
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-08-01,1754.19
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-09-01,2061.93
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-10-01,3003.58
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-11-01,7641.72
John Innes Community Recreation Centre,34999460,Recreation & Community,28055,2024-12-01,9391.15
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-01-01,17448.77
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-02-01,15407.389999999998
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-03-01,13354.14
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-04-01,10989.74
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-05-01,6739.3
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-06-01,7139.31
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-07-01,6917.7
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-08-01,7117.98
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-09-01,6506.77
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-10-01,9621.2
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-11-01,11472.51
Joseph J. Piccininni Community Centre,34999461,Recreation & Community,70030,2024-12-01,17899.95
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-01-01,9510.77
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-02-01,9611.46
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-03-01,10158.54
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-04-01,7936.58
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-05-01,6031.22
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-06-01,2308.43
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-07-01,3269.48
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-08-01,2466.43
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-09-01,3272.86
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-10-01,4845.16
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-11-01,7476.11
Gus Ryder Pool and Health Club,34999458,Recreation & Community,21097,2024-12-01,11004.0
Harrison Pool,34999459,Recreation & Community,15263,2024-01-01,8268.54
Harrison Pool,34999459,Recreation & Community,15263,2024-02-01,7729.23
Harrison Pool,34999459,Recreation & Community,15263,2024-03-01,7327.4
Harrison Pool,34999459,Recreation & Community,15263,2024-04-01,9146.26
Harrison Pool,34999459,Recreation & Community,15263,2024-05-01,3722.78
Harrison Pool,34999459,Recreation & Community,15263,2024-06-01,5100.07
Harrison Pool,34999459,Recreation & Community,15263,2024-07-01,3664.46
Harrison Pool,34999459,Recreation & Community,15263,2024-08-01,3443.8
Harrison Pool,34999459,Recreation & Community,15263,2024-09-01,3601.7
Harrison Pool,34999459,Recreation & Community,15263,2024-10-01,4479.8
Harrison Pool,34999459,Recreation & Community,15263,2024-11-01,5051.6
Harrison Pool,34999459,Recreation & Community,15263,2024-12-01,8371.84
St Albans Boys Club,34999470,Recreation & Community,23293,2024-01-01,10449.78
St Albans Boys Club,34999470,Recreation & Community,23293,2024-02-01,8768.1
St Albans Boys Club,34999470,Recreation & Community,23293,2024-03-01,7671.001666666667
St Albans Boys Club,34999470,Recreation & Community,23293,2024-04-01,6259.15
St Albans Boys Club,34999470,Recreation & Community,23293,2024-05-01,4718.3
St Albans Boys Club,34999470,Recreation & Community,23293,2024-06-01,780.0
St Albans Boys Club,34999470,Recreation & Community,23293,2024-07-01,806.0
St Albans Boys Club,34999470,Recreation & Community,23293,2024-08-01,1607.3
St Albans Boys Club,34999470,Recreation & Community,23293,2024-09-01,3221.35
St Albans Boys Club,34999470,Recreation & Community,23293,2024-10-01,5497.34
St Albans Boys Club,34999470,Recreation & Community,23293,2024-11-01,5625.0
St Albans Boys Club,34999470,Recreation & Community,23293,2024-12-01,9151.95
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-01-01,29913.78
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-02-01,23314.43
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-03-01,19108.64
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-04-01,10703.87
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-05-01,4094.75
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-06-01,7418.01
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-07-01,2859.43
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-08-01,8559.26
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-09-01,7651.94
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-10-01,11565.66
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-11-01,21161.73
St Lawrence Community Recreation Centre,34999471,Recreation & Community,46113,2024-12-01,30344.18
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-01-01,6900.85
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-02-01,4127.56
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-03-01,5022.43
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-04-01,1530.42
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-05-01,148.91
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-06-01,81.18
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-07-01,111.57
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-08-01,135.67
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-09-01,0.0
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-10-01,805.57
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-11-01,3015.1
Pam McConnell Aquatic Centre,34999468,Recreation & Community,30505,2024-12-01,4480.46
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-01-01,14899.24
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-02-01,12036.39
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-03-01,11133.3
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-04-01,8373.12
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-05-01,3592.66
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-06-01,588.41
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-07-01,583.92
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-08-01,699.65
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-09-01,1509.72
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-10-01,4103.2
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-11-01,3811.7
Scadding Court C.C.,34999469,Recreation & Community,46694,2024-12-01,9765.196333333333
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-01-01,2360.98
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-02-01,2697.0
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-03-01,6551.0
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-04-01,9990.67
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-05-01,4641.02
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-06-01,7123.08
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-07-01,8650.76
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-08-01,7499.71
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-09-01,7257.79
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-10-01,7499.71
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-11-01,8990.6
Norseman Community School and Pool,34999466,Recreation & Community,19052,2024-12-01,13665.76
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-01-01,27934.59
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-02-01,25672.56
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-03-01,24448.29
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-04-01,18744.27
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-05-01,12699.01
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-06-01,13017.89
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-07-01,14362.57
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-08-01,15062.7
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-09-01,6025.18
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-10-01,10883.7
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-11-01,20847.49
North Toronto Memorial Community Centre,34999467,Recreation & Community,74820,2024-12-01,27802.06
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-01-01,19843.95
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-02-01,13955.43
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-03-01,16031.21
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-04-01,12636.13
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-05-01,4252.62
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-06-01,5578.35
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-07-01,2809.86
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-08-01,3676.59
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-09-01,4727.9
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-10-01,6655.99
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-11-01,11883.68
Matty Eckler Recreation Centre,34999464,Recreation & Community,47383,2024-12-01,18912.01
40 DARRELL AVE,34999508,Other-Public Services,962,2024-01-01,243.12
40 DARRELL AVE,34999508,Other-Public Services,962,2024-02-01,194.55
40 DARRELL AVE,34999508,Other-Public Services,962,2024-03-01,166.26
40 DARRELL AVE,34999508,Other-Public Services,962,2024-04-01,107.62
40 DARRELL AVE,34999508,Other-Public Services,962,2024-05-01,40.04
40 DARRELL AVE,34999508,Other-Public Services,962,2024-06-01,22.46
40 DARRELL AVE,34999508,Other-Public Services,962,2024-07-01,22.95
40 DARRELL AVE,34999508,Other-Public Services,962,2024-08-01,22.51
40 DARRELL AVE,34999508,Other-Public Services,962,2024-09-01,15.72
40 DARRELL AVE,34999508,Other-Public Services,962,2024-10-01,68.45
40 DARRELL AVE,34999508,Other-Public Services,962,2024-11-01,172.94
40 DARRELL AVE,34999508,Other-Public Services,962,2024-12-01,289.07
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-01-01,480.64
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-02-01,161.79
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-03-01,19.12
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-04-01,18.4
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-05-01,18.5
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-06-01,17.94
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-07-01,18.8
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-08-01,22.1
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-09-01,31.67
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-10-01,55.66
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-11-01,1021.7499999999999
40 Russell Hill Rd,34999509,Other-Public Services,3735,2024-12-01,197.81
388 EVANS AVE,34999506,Other-Public Services,7500,2024-01-01,2630.97
388 EVANS AVE,34999506,Other-Public Services,7500,2024-02-01,2063.8
388 EVANS AVE,34999506,Other-Public Services,7500,2024-03-01,1965.22
388 EVANS AVE,34999506,Other-Public Services,7500,2024-04-01,951.33
388 EVANS AVE,34999506,Other-Public Services,7500,2024-05-01,142.35
388 EVANS AVE,34999506,Other-Public Services,7500,2024-06-01,19.16
388 EVANS AVE,34999506,Other-Public Services,7500,2024-07-01,12.26
388 EVANS AVE,34999506,Other-Public Services,7500,2024-08-01,12.26
388 EVANS AVE,34999506,Other-Public Services,7500,2024-09-01,25.29
388 EVANS AVE,34999506,Other-Public Services,7500,2024-10-01,476.6
388 EVANS AVE,34999506,Other-Public Services,7500,2024-11-01,1650.72
388 EVANS AVE,34999506,Other-Public Services,7500,2024-12-01,1645.51
30 Woodrow Ave,34999504,Other-Public Services,1,2024-01-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-02-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-03-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-04-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-05-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-06-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-07-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-08-01,13.55
30 Woodrow Ave,34999504,Other-Public Services,1,2024-09-01,21.45
30 Woodrow Ave,34999504,Other-Public Services,1,2024-10-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-11-01,0.0
30 Woodrow Ave,34999504,Other-Public Services,1,2024-12-01,155.38
705 Progress Ave,34999517,Other-Public Services,1,2024-01-01,3433.05
705 Progress Ave,34999517,Other-Public Services,1,2024-02-01,1553.29
705 Progress Ave,34999517,Other-Public Services,1,2024-03-01,2267.2
705 Progress Ave,34999517,Other-Public Services,1,2024-04-01,863.69
705 Progress Ave,34999517,Other-Public Services,1,2024-05-01,209.9
705 Progress Ave,34999517,Other-Public Services,1,2024-06-01,103.74
705 Progress Ave,34999517,Other-Public Services,1,2024-07-01,155.82
705 Progress Ave,34999517,Other-Public Services,1,2024-08-01,37.33
705 Progress Ave,34999517,Other-Public Services,1,2024-09-01,60.11
705 Progress Ave,34999517,Other-Public Services,1,2024-10-01,676.33
705 Progress Ave,34999517,Other-Public Services,1,2024-11-01,1237.28
705 Progress Ave,34999517,Other-Public Services,1,2024-12-01,2487.61
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-01-01,1206.97
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-02-01,1312.41
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-03-01,780.29
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-04-01,343.66
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-05-01,224.45
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-06-01,180.2
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-07-01,5.9
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-08-01,57.38
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-09-01,51.72
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-10-01,140.0
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-11-01,0.0
468 Queen St W (468/470),34999514,Other-Public Services,1,2024-12-01,103.93
14 Woodrow Ave,34999494,Other-Public Services,1,2024-01-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-02-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-03-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-04-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-05-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-06-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-07-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-08-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-09-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-10-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-11-01,0.0
14 Woodrow Ave,34999494,Other-Public Services,1,2024-12-01,165.0
134 Spadina Rd,34999492,Other-Public Services,3369,2024-01-01,1657.37
134 Spadina Rd,34999492,Other-Public Services,3369,2024-02-01,890.29
134 Spadina Rd,34999492,Other-Public Services,3369,2024-03-01,1107.38
134 Spadina Rd,34999492,Other-Public Services,3369,2024-04-01,313.63
134 Spadina Rd,34999492,Other-Public Services,3369,2024-05-01,125.91
134 Spadina Rd,34999492,Other-Public Services,3369,2024-06-01,95.51
134 Spadina Rd,34999492,Other-Public Services,3369,2024-07-01,44.0
134 Spadina Rd,34999492,Other-Public Services,3369,2024-08-01,61.7
134 Spadina Rd,34999492,Other-Public Services,3369,2024-09-01,192.04
134 Spadina Rd,34999492,Other-Public Services,3369,2024-10-01,240.18
134 Spadina Rd,34999492,Other-Public Services,3369,2024-11-01,872.68
134 Spadina Rd,34999492,Other-Public Services,3369,2024-12-01,856.23
136 Spadina Rd,34999493,Other-Public Services,2626,2024-01-01,720.77
136 Spadina Rd,34999493,Other-Public Services,2626,2024-02-01,38.07
136 Spadina Rd,34999493,Other-Public Services,2626,2024-03-01,559.32
136 Spadina Rd,34999493,Other-Public Services,2626,2024-04-01,366.94
136 Spadina Rd,34999493,Other-Public Services,2626,2024-05-01,91.77
136 Spadina Rd,34999493,Other-Public Services,2626,2024-06-01,28.0
136 Spadina Rd,34999493,Other-Public Services,2626,2024-07-01,1.77
136 Spadina Rd,34999493,Other-Public Services,2626,2024-08-01,10.27
136 Spadina Rd,34999493,Other-Public Services,2626,2024-09-01,54.18
136 Spadina Rd,34999493,Other-Public Services,2626,2024-10-01,421.36
136 Spadina Rd,34999493,Other-Public Services,2626,2024-11-01,0.0
136 Spadina Rd,34999493,Other-Public Services,2626,2024-12-01,41.59
113 Spadina Rd,34999490,Other-Public Services,2982,2024-01-01,0.0
113 Spadina Rd,34999490,Other-Public Services,2982,2024-02-01,0.0
113 Spadina Rd,34999490,Other-Public Services,2982,2024-03-01,0.0
113 Spadina Rd,34999490,Other-Public Services,2982,2024-04-01,9.38
113 Spadina Rd,34999490,Other-Public Services,2982,2024-05-01,236.56
113 Spadina Rd,34999490,Other-Public Services,2982,2024-06-01,0.45
113 Spadina Rd,34999490,Other-Public Services,2982,2024-07-01,0.0
113 Spadina Rd,34999490,Other-Public Services,2982,2024-08-01,2.08
113 Spadina Rd,34999490,Other-Public Services,2982,2024-09-01,17.45
113 Spadina Rd,34999490,Other-Public Services,2982,2024-10-01,1.31
113 Spadina Rd,34999490,Other-Public Services,2982,2024-11-01,12.29
113 Spadina Rd,34999490,Other-Public Services,2982,2024-12-01,13.55
130 Elizabeth St,34999491,Other-Public Services,1,2024-01-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-02-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-03-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-04-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-05-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-06-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-07-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-08-01,0.0
130 Elizabeth St,34999491,Other-Public Services,1,2024-09-01,0.0
